;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
16331;gen_140_260720;1;El País;La Agencia Tributaria saca a subasta un controvertido ‘murillo’ por 900.000 euros ;Silvia Hernando;gen;0;2020-07-25;2.9958298582151794;22404.0
16333;gen_142_260720;1;El País;10 libros que explican el 'boom' del ensayo;El País;gen;0;;2.99126299491263;22589.0
16336;gen_145_260720;1;El País;Erdogan contra la televisión global;Andrés Mourenza;gen;0;2020-07-25;2.997277021394832;22495.0
16337;gen_146_260720;1;El País;El arte del sonido en el cine;Sergio del Molino;gen;0;2020-07-25;3.009261300992282;22581.0
16341;gen_150_260720;1;El País;Muebles para convertir tu casa en un lugar mucho más estimulante;Carlos Primo;gen;0;2020-07-24;3.0025636738560997;22492.0
16342;gen_151_260720;1;El País;María Esteve: “Cualquier día me hago la ropa con las cortinas, cada vez me importa menos la esclavitud consumista”;CARLOS MEGÍA;gen;0;;2.9949334669561827;22481.0
16343;gen_152_260720;1;El País;Lo que tienes que probar si vas a Menorca;Òscar Broc;gen;0;2020-07-23;3.019333146539647;22383.0
16344;gen_153_260720;1;El País;Todo lo que debes evitar cuando vas a dar una mala noticia a alguien (y cómo hacerlo lo mejor posible);Nacho Sánchez;gen;0;2020-07-25;3.018754186202277;22380.0
16345;gen_154_260720;1;El País;Castilla-La Mancha, la belleza (y la buena mesa) están en el interior;El País;gen;0;2020-07-22;2.9985560368765967;22498.0
16346;gen_155_260720;1;El País;Embarazada de nueve meses y con 280.000 asistentes inventados: el megashow de Katy Perry en Tomorrowland;SERGIO DEL AMO;gen;0;;3.002996836672401;22487.0
16347;gen_156_260720;1;El País;Helen Mirren, la otra reina de los británicos;Patricia Tubella;gen;0;2020-07-26;2.9955602419668126;22499.0
16348;gen_157_260720;1;El País;Las vidas paralelas de Whitney Houston y su hija: drogas, amores destructivos y muertes tempranas;Natalia Méndez Aparicio;gen;0;2020-07-25;3.01253814147018;22571.0
16349;gen_158_260720;1;El País;Viaje a Ibiza;Boris Izaguirre;gen;0;2020-07-24;2.9798533773574345;22223.0
16350;gen_159_260720;1;El País;Planeando el futuro de los niños: ¿una habilidad solo paternal?;Martín Piñol;gen;0;2020-07-23;3.0044164734459535;22588.0
16356;gen_165_260720;1;El País;Una multitud salva a dos niños que saltaron desde un tercer piso para escapar de un incendio;El País;gen;0;2020-07-25;2.9910224438902744;22576.0
16377;gen_186_260720;1;El País;El comentario más repetido por lo que ha hecho Toñi Moreno en su vuelta a 'Viva La Vida';El País;gen;0;;2.994863864803667;22652.0
16378;gen_187_260720;1;El País;El Barça teme una nueva ofensiva del Manchester United por Ansu;El País;gen;0;2020-07-25;2.9923664122137406;22410.0
16382;gen_191_260720;1;ABC;El mundo, incapaz de controlar la pandemia;Javier Ansorena;gen;1;2020-07-26;2.9998338594450904;22497.0
16383;gen_192_260720;1;ABC;«Pedro, con Zapatero empezó todo»;Manuel Marín;gen;0;2020-07-26;3.001451865088229;22508.0
16384;gen_193_260720;1;ABC;La herencia de los Borbones;Almudena Martínez-Fornés;gen;0;2020-07-26;2.989495915078086;22410.0
16385;gen_194_260720;1;ABC;Brasil ronda  los 90.000 fallecidos tras registrar más de 1.200 en un día;ABC;gen;0;2020-07-26;3.000110840168477;22616.0
16386;gen_195_260720;1;ABC;Portugal desarrolla la primera mascarilla que inactiva el coronavirus;ABC;gen;0;2020-07-26;2.9924849699398797;22444.0
16387;gen_196_260720;1;ABC;El Reino Unido exigirá cuarentena a los viajeros procedentes de España;Ivannia Salazar;gen;0;2020-07-25;3.0148181159823966;22462.0
16389;gen_198_260720;1;ABC;Gibraltar: cornudos y apaleados;José María Carrascal;gen;0;2020-07-26;3.0226828314430976;22438.0
16390;gen_199_260720;1;ABC;Otoño es ahora;Ignacio Camacho;gen;0;2020-07-26;2.991659669745312;22411.0
16391;gen_200_260720;1;ABC;Bruselas quiere evitar la politización del uso de las ayudas europeas;Enrique Serbeto;gen;0;2020-07-26;3.0027243411542313;22457.0
16392;gen_201_260720;1;ABC;El Gobierno endosa a las autonomías el control del Covid en los inmigrantes ilegales;Paloma Cervilla;gen;0;2020-07-26;3.0134620689655174;22638.0
16393;gen_202_260720;1;ABC;Nadie quiere abandonar el Real Madrid;Tomás González-Martín;gen;0;2020-07-26;3.0067989608092422;22594.0
16395;gen_204_260720;1;ABC;Protestas feministas;Juan Pedro Quiñonero;gen;0;--;2.982075680460279;22547.0
16396;gen_205_260720;1;ABC;Carrera a la Casa Blanca;Javier Ansorena;gen;0;--;3.0032652609441586;22512.0
16397;gen_206_260720;1;ABC;Carta de un inmigrante en paro: «El Gobierno se ha olvidado de muchos que estamos en esta situación»;Diego Schiulaz;gen;0;2020-07-26;2.99533307405967;22443.0
16398;gen_207_260720;1;ABC;Interior ha acercado ya al País Vasco a uno de cada cuatro presos etarras;Cruz Morcillo;gen;0;2020-07-26;3.0054230535111506;22506.0
16399;gen_208_260720;1;ABC;Memoria histórica;Luis Ventoso;gen;0;2020-07-25;3.0175653140633685;22479.0
16400;gen_209_260720;1;ABC;Señoríos;Jon Juaristi;gen;0;2020-07-25;3.002937101690219;22479.0
16401;gen_210_260720;1;ABC;El primer ministro y su azúcar en polvo;Jaime Bayly;gen;0;2020-07-26;3.0044454448258398;22269.0
16403;gen_212_260720;1;ABC;Kathryn Stack;Judith de Jorge;gen;0;--;3.0200563567047904;22525.0
16404;gen_213_260720;1;ABC;«Hemos hecho un trabajo bestial contrarreloj»;Judith de Jorge;gen;0;2020-07-26;3.0237618252643292;22530.0
16405;gen_214_260720;1;ABC;Cómodo: el misterio del loco emperador que se convirtió en el gladiador más letal de Roma;Manuel P. Villatoro;gen;0;2020-04-21;3.0032746850197034;22460.0
16406;gen_215_260720;1;ABC;«El germen de lo que hoy es España es el Reino Visigodo de Toledo»;Mariano Cebrián;gen;0;2020-07-26;3.00928706484262;22523.0
16407;gen_216_260720;1;ABC;El «sueldazo» de los abuelos: 3.000 euros al mes por trabajar a jornada completa;S.F.;gen;0;2020-07-26;3.0238400267364787;22464.0
16408;gen_217_260720;1;ABC;La lucha de Britney Spears para liberarse del yugo de sus padres;María Estevez;gen;0;2020-07-26;2.9917099591024647;22645.0
16410;gen_219_260720;1;ABC;«Friends»: la vida detrás de las cámaras;Lorena López;gen;0;2020-07-26;3.004838440576164;22465.0
16417;gen_226_260720;1;ABC;Los mejores libros para un verano de viajes imposibles;Inés Martín Rodrigo;gen;0;2020-07-26;2.9989385474860337;22580.0
16419;gen_228_260720;1;ABC;Los oscuros años 30: así se gestó la represión republicana contra la Iglesia en España;Israel Viana;gen;0;2019-06-25;3.0191542985158217;22382.0
16420;gen_229_260720;1;ABC;El plan de TikTok para sortear las prohibiciones de Estados Unidos;J.M. Sánchez;gen;0;2020-07-26;2.986104935526901;22653.0
16421;gen_230_260720;1;ABC;Los coches de los años 60 triunfan entre los jóvenes en las subastas;A. Noguerol;gen;0;2020-07-26;3.000332244310316;22496.0
16422;gen_231_260720;1;ABC;Los reyes de la cocina en España que se han atrevido con la comida a domicilio;Carlos Maribona;gen;0;2020-07-26;2.9983881725211203;22564.0
16423;gen_232_260720;1;ABC;Mila Ximénez: «La oncóloga me ha dicho que no voy a morir de esto»;Novo;gen;0;2020-07-26;3.0034000548395943;22683.0
16428;gen_237_260720;1;ABC;marc márquez;Laura Marta;gen;0;--;3.0011114816049793;22410.0
16429;gen_238_260720;1;ABC;Antonio Jesús López Nieto: «El VAR no sirve para lo interpretable»;Salvador Sostres;gen;0;2020-07-26;2.9894894064280577;22647.0
16430;gen_239_260720;1;ABC;Malta, atrapada en una maraña de poder, crimen y corrupción;Ángel Gómez Fuentes;gen;0;2020-07-26;2.9979466119096507;22410.0
16431;gen_240_260720;1;ABC;El tren de Cotos prepara su renovación tras 100 años de historia;Cris de Quiroga;gen;0;2020-07-26;3.0024684431977557;22398.0
16432;gen_241_260720;1;ABC;La fascinación rusa por Reino Unido lo convierte en objeto de deseo de sus espías;Ivannia Salazar;gen;0;2020-07-26;3.0008396305625524;22509.0
16433;gen_242_260720;1;ABC;Isaías Táboas: «Renfe no ha contemplado ningún recorte salarial»;Guillermo Ginés;gen;0;2020-07-26;2.99250333185251;22606.0
16434;gen_243_260720;1;ABC;La decisión de Ana Obregón para estar cerca de Paz Padilla tras el fallecimiento de Álex Lequio y Juan Vidal;COPE;gen;0;2020-07-26;3.004512685047603;22702.0
16435;gen_244_260720;1;ABC;Visita de los Reyes;Pablo Pazos;gen;0;--;3.0000550600154168;22639.0
16436;gen_245_260720;1;ABC;15 alimentos que parecen bajos en azúcar pero que en realidad no lo son;S.B;gen;0;4010-23-95;3.010536879076769;22439.0
16438;gen_247_260720;1;ABC;Por qué practicar yoga en la naturaleza es la mejor elección;Melissa González;gen;0;2020-07-26;2.992425508214982;22442.0
16439;gen_248_260720;1;ABC;Cómo mantener la calma cuando todo se te viene encima;Belén Colomina;gen;0;2020-07-26;2.990408072743402;22452.0
16440;gen_249_260720;1;ABC;El Rastro se manifiesta, por cuarto domingo consecutivo, para luchar por su ubicación habitual;ABC;gen;0;2020-07-26;2.9952185032803293;22546.0
16441;gen_250_260720;1;ABC;Teatros del Canal;Nacho Serrano;gen;0;--;2.9899209266065263;22483.0
16442;gen_251_260720;1;ABC;Familiares denuncian la muerte de un bebé a las 24 horas del alta en el Hospital Universitario de Móstoles;S. L.;gen;0;2020-07-26;3.0057101674243265;22541.0
16450;gen_259_260720;1;ABC;¿Lo estás haciendo bien? Ojo con cómo te aplicas el retinol;Revisar;gen;0;2020-07-22;2.9823327425786443;22447.0
16451;gen_260_260720;1;ABC;Es posible evitar que la sombrilla de playa salga volando con estos trucos;Revisar;gen;0;1068-56-70;3.0044454448258398;22263.0
16453;gen_262_260720;1;ABC;Ruta por el legado árabe que pervive en Sevilla y su provincia;Revisar;gen;0;2020-07-23;2.9947394650866603;22463.0
16464;gen_273_260720;1;ABC;Fotogalería: Citroën ZX Rally Raid;Revisar;gen;0;4010-25-80;3.0133953282408945;22584.0
16481;gen_290_260720;1;ABC;Los Reyes presiden la ofrenda al Apóstol llamando a la «unidad» ante la «fragmentación»;Pablo Pazos;gen;0;2020-07-25;3.0092209679222086;22300.0
16493;gen_302_260720;1;ABC;Horóscopo de hoy, domingo 26 de julio de 2020;ABC;gen;0;2020-07-25;3.0155887230514096;22563.0
16494;eco_303_260720;1;El Economista;Reino Unido impone una cuarentena de 14 días a los viajeros que lleguen desde España;elEconomista.es ;eco;1;2020-07-26;2.9838097881395136;13477.0
16495;eco_304_260720;1;El Economista;En directo | Defensa forma a rastreadores para apoyar a las CCAA;[];eco;0;;3.0178505364409913;13517.0
16496;eco_305_260720;1;El Economista;Los rebrotes dejan un año perdido para la hostelería y el comercio;['Carlos Jaramillo', 'Amador G. Ayora', 'Xavier Gil Pecharromán'];eco;0;2020-07-24;2.9934717562789013;13681.0
16497;eco_306_260720;1;El Economista;Sánchez y Garzón 'aislan' a Iglesias de las negociaciones de los Presupuestos;Carmen Obregón;eco;0;2020-07-24;2.993863889921904;13467.0
16503;eco_312_260720;1;El Economista;La gestión activa recortará los costes fijos y hará 'florecer' la comisión de éxito;María Domínguez;eco;0;2020-07-24;3.0274062295388644;13402.0
16504;eco_313_260720;1;El Economista;"""Con el índice dando un 0,1% aún se pueden lograr resultados positivos en renta fija""";Víctor Blanco Moro;eco;0;2020-07-24;3.0092464170134074;13506.0
16508;eco_317_260720;1;El Economista;Un tercer trimestre sereno y un cuarto más complicado ;Joaquín Gómez;eco;0;2020-07-24;3.02881497266747;13445.0
16509;eco_318_260720;1;El Economista;Axa tiene la mejor recomendación entre las grandes aseguradoras de Europa;María Domínguez;eco;0;2020-07-24;2.998704063686013;13530.0
16515;eco_324_260720;1;El Economista;Cinco playas que hay que conocer si visita Cádiz, el destino estrella de la pandemia;Carlota Reina;eco;0;2020-07-24;3.0019562179785746;13509.0
16539;eco_348_260720;1;El Economista;13,0%;['Carlos Jaramillo', 'Amador G. Ayora', 'Xavier Gil Pecharromán'];eco;0;2020-07-24;2.9952407614781635;13454.0
16540;eco_349_260720;1;El Economista;66,8%;['Carlos Jaramillo', 'Amador G. Ayora', 'Xavier Gil Pecharromán'];eco;0;2020-07-24;2.996655207655858;13405.0
16541;eco_350_260720;1;El Economista;72,2%;['Carlos Jaramillo', 'Amador G. Ayora', 'Xavier Gil Pecharromán'];eco;0;2020-07-24;3.0087622209924367;13527.0
16542;eco_351_260720;1;El Economista;11,9%;['Carlos Jaramillo', 'Amador G. Ayora', 'Xavier Gil Pecharromán'];eco;0;2020-07-22;3.013450401643938;13432.0
16555;eco_364_260720;1;El Economista;"Toñi Moreno: ""Me confiné con una chica a la que prácticamente no conocía, su hijo y mi niña""";Ecoteuve.es ;eco;0;2020-07-24;2.9970282317979198;13481.0
16563;dep_372_260720;1;Marca;" El fin de los torneos de verano
";Sergio Fernández;dep;1;2020-07-26;2.988803881321142;13414.0
16564;dep_373_260720;1;Marca;" La perla del Madrid por la que suspiran en Argentina
";Redacción MARCA;dep;0;2020-07-26;2.983829236739974;13544.0
16565;dep_374_260720;1;Marca;" La lección de Marc Márquez
";Jaime Martín;dep;0;2020-07-26;2.976216814159292;13491.0
16566;dep_375_260720;1;Marca;" La carrera de Moto3, en directo
";Marca;dep;0;;3.0043655953929034;13403.0
16567;dep_376_260720;1;Marca;" ""Lo hemos cambiado todo, ahora solo pido jugar""";Hugo Cerezo/Nacho Moreno;dep;0;2020-07-25;2.981590505560228;13358.0
16568;dep_377_260720;1;Marca;" ""Hubiese jugado Copa de Europa, pero me veo más con la camiseta de Pink Floyd y la del Cádiz""";Lorena González;dep;0;2020-07-26;3.0113510520487266;13508.0
16569;dep_378_260720;1;Marca; Banega, sin mascarilla ni distancia en una discoteca donde se ha producido un rebrote;Redacción MARCA;dep;0;2020-07-26;2.9815332960268606;13455.0
16570;dep_379_260720;1;Marca; Muere en España el paciente que más tiempo pasó en la UCI: 120 días;Iria Grandal;dep;0;2020-07-26;3.0026874247057735;13440.0
16571;dep_380_260720;1;Marca;" ""A mí no me consta que Florentino llamara a Rubiales por el VAR""
";Redacción Marca;dep;0;2020-07-26;2.9922502075837256;13529.0
16572;dep_381_260720;1;Marca;" Carvajal tiene trabajo con Sterling
";Miguel Ángel Lara;dep;0;2020-07-26;2.9949701937406856;13434.0
16573;dep_382_260720;1;Marca;"                    El Zenit recibe un trofeo de cristal... y el narrador lo dice todo: ""¡Un Sergio Ramos en ruso!""
                ";Marca;dep;0;2020-07-25;3.0039029829941457;13461.0
16574;dep_383_260720;1;Marca;"                    Foto familiar de los Messi... y Mateo vuelve a hacer de las suyas
                ";Marca;dep;0;2020-07-22;2.9887443491096963;13583.0
16575;dep_384_260720;1;Marca;"                    David Broncano se opera las manos tras el consejo de un invitado de 'La Resistencia'
                ";Redacción TIRAMILLAS;dep;0;2020-07-25;3.0078182487122884;13537.0
16576;dep_385_260720;1;Marca;"                    El Atzeneta de Albelda y otros 16 nuevos equipos de Segunda B
                ";R. Mainez y A. Kuklinski;dep;0;2020-07-26;3.023543644146659;13589.0
16577;dep_386_260720;1;Marca;"                    El Marbella presenta su nuevo estadio de 'Champions': una joya para la ciudad
                ";Gastón Iglesias;dep;0;2020-07-24;3.00800894021233;13469.0
16578;dep_387_260720;1;Marca;"                    Acaba la Premier: lo que hay en juego en la última jornada
                ";EFE;dep;0;2020-07-26;2.9965501165501167;13455.0
16579;dep_388_260720;1;Marca;"                    City - Real Madrid, bajo la amenaza de la cuarentena obligatoria
                ";Redacción MARCA;dep;0;2020-07-25;2.9918991070606644;13469.0
16580;dep_389_260720;1;Marca;"                    Las portadas del día: Jesé y los siete fichajes del Barcelona
                ";Marca;dep;0;2020-07-26;2.9959959027842444;13458.0
16582;dep_391_260720;1;Marca;                El VAR anula ¡¡¡¡cuatro goles!!! al Sassuolo ante el Nápoles;Redacción MARCA;dep;0;2020-07-25;2.965897600882434;13600.0
16583;dep_392_260720;1;Marca;                El grupo de WhatsApp que informa a la Segunda sobre todo lo que pasa en el Fuenlabrada;Juan Yordi;dep;0;2020-07-25;2.9977641140301845;13454.0
16584;dep_393_260720;1;Marca;"                Aparece el cuerpo calcinado de una estrella del poker: ""Corres el riesgo de deberle dinero a alguien""";Redacción MARCA;dep;0;2020-07-25;2.9968847352024923;13535.0
16587;dep_396_260720;1;Marca;"                    Ejercicio de TRX para definir el abdomen
                ";Marca;dep;0;2020-07-24;2.993432007400555;13537.0
16588;dep_397_260720;1;Marca;"                    Los mejores tráilers de la presentación de Xbox Series X
                ";Redacción eSports;dep;0;2020-07-24;3.015262232910924;13507.0
16589;dep_398_260720;1;Marca;"                    Una Bola para dar la Vuelta al Mundo
                ";Nacho Labarga;dep;0;2020-07-26;2.978022997032641;13536.0
16590;dep_399_260720;1;Marca;"                    Los Lakers ganan en la ""burbuja"" guiados por Kuzma y LeBron
                ";Marca Basket;dep;0;2020-07-26;2.9992623328722914;13525.0
16591;dep_400_260720;1;Marca;"                    Los Knicks ponen la primera piedra para un nuevo proyecto ganador
                ";Marca Basket;dep;0;2020-07-25;3.0009186954524574;13594.0
16592;dep_401_260720;1;Marca;"                    Marc Gasol, el mecenas del básket español
                ";Guillermo García;dep;0;2020-07-25;3.0030726256983242;13419.0
16593;dep_402_260720;1;Marca;"                Rossi: ""Ver lo que ha hecho Márquez es increíble como ser humano""";José Luis Ruiz;dep;0;2020-07-25;2.9724016983570243;13553.0
16594;dep_403_260720;1;Marca;"                Desafía al 'Black Lives Matter': ""Sólo me arrodillo ante Dios""";Redacción MARCA;dep;0;2020-07-25;3.0096762188314106;13489.0
16595;dep_404_260720;1;Marca;"                Tommy Rivers, en coma por un agresivo cáncer: ""El pronóstico es pesimista""";A. García;dep;0;2020-07-25;3.0035068290882245;13498.0
16596;dep_405_260720;1;Marca;                Magnus Carlsen, entre el ajedrez y el fútbol: puede ganar el Fantasy Premier League;Jesús J. Boyero;dep;0;2020-07-25;3.0212686217558327;13392.0
16598;dep_407_260720;1;Marca;"    Imágenes actualizadas: así está el Bernabéu por dentro
";Marca;dep;0;;3.004908770954895;13516.0
16600;dep_409_260720;1;Marca;"                    Vox justifica los insultos a Yolanda Díaz y  Monedero: ""Sois matones y mafiosos, amigos de terroristas""
                ";Redacción TIRAMILLAS;dep;0;2020-07-26;2.9944367176634215;13463.0
16601;dep_410_260720;1;Marca;"                    Los Lakers salen a calentar saludando a la grada... ¡como si hubiera público!
                ";Marca;dep;0;2020-07-25;3.021681212677997;13548.0
16602;dep_411_260720;1;Marca;"                    Sabrina Ionescu se estrena con derrota y un mal cuadro de tiro en la WNBA
                ";Marca Basket;dep;0;2020-07-26;3.0104751215862326;13390.0
16603;dep_412_260720;1;Marca;"                    Aegerter gana en MotoE y Jordi Torres logra un gran segundo puesto
                ";Jaime Martín;dep;0;2020-07-26;2.9977715877437325;13494.0
16604;dep_413_260720;1;Marca;"                    El gafe de ser portada de FIFA
                ";Pablo Martínez Gañán;dep;0;2020-07-26;2.987468671679198;13528.0
16605;dep_414_260720;1;Marca;"                    Champions: ¿quiénes son los favoritos a dos semanas del regreso?
                ";J. M.;dep;0;2020-07-24;3.0025146689019278;13480.0
16606;dep_415_260720;1;Marca;"                    El brutal zasca de Rufián a un diputado de Vox por la polémica sobre los toros
                ";Redacción TIRAMILLAS;dep;0;2020-07-25;3.015981308411215;13474.0
16607;dep_416_260720;1;Marca;"                    ¿Quieres un Land Rover Defender eléctrico? Te costará 200.000 dólares
                ";Fernando Llamas;dep;0;2020-07-24;3.004172461752434;13506.0
16610;gen_419_260720;1;La Razón;Segunda ola de Covid-19: Cuatro claves para entender qué está a punto de pasarnos ;Jorge Alcalde;gen;0;2020-07-26;3.005228321931142;22549.0
16614;gen_423_260720;1;La Razón;El ingreso mínimo lleva al colapso administrativo a la Seguridad Social;Javier de Antonio;gen;0;2020-07-26;3.0003873180988214;22472.0
16617;gen_426_260720;1;La Razón;Terreno sembrado contra la privada y los laboratorios ;Sergio Alonso;gen;0;2020-07-26;3.0147042503606705;22535.0
16618;gen_427_260720;1;La Razón;28 positivos y la Liga, en el aire;Domingo García;gen;0;2020-07-26;3.0028283052351377;22513.0
16623;gen_432_260720;1;La Razón;Mila Ximénez reaparece más fuerte que nunca;Andrea Azcona;gen;0;2020-07-25;2.9975592167304597;22482.0
16626;gen_435_260720;1;La Razón;La gran historia de amor (fallida) del padre de Paloma Cuevas con Titi de Saboya;Sofía de la Escosura;gen;0;2020-07-25;3.0084322645068236;22460.0
16628;gen_437_260720;1;La Razón;Tipos reducidos del IVA, ¿cuáles son?;Inma Bermejo;gen;0;2020-07-25;3.003934389892497;22636.0
16631;gen_440_260720;1;La Razón;Las vacaciones pre-Covid de... Sánchez Dragó: “El año 1960, cuando me enamoré en Torremolinos”;Ángeles López;gen;0;2020-07-26;2.9996089385474862;22472.0
16635;gen_444_260720;1;La Razón;Aumenta la tasa de contagio de Francia, que reconoce estar “retrocediendo en su batalla contra la pa;Ap;gen;0;2020-07-25;3.001273814798405;22522.0
16636;gen_445_260720;1;La Razón;China y EE UU escalan “la batalla de los consulados”;Mar Sánchez-Cascado;gen;0;2020-07-25;2.9953545642805173;22367.0
16637;gen_446_260720;1;La Razón;China, la baza de Trump para la reelección: “El mundo libre debe triunfar sobre esa tiranía”;Julio Valdeón;gen;0;2020-07-25;2.999832420958552;22374.0
16638;gen_447_260720;1;La Razón;Cataluña: objetivo de Daesh;J.M. Zuloaga;gen;0;2020-07-26;3.014981064825128;22476.0
16639;gen_448_260720;1;La Razón;Abuel@s made in La Mancha;Javier Ruiz;gen;0;2020-07-26;2.9872044506258693;22493.0
16642;gen_451_260720;1;La Razón;Eduardo Divar, director general de Kia Motors Iberia: «No queremos dar el año por perdido»;Carlos De Miguel;gen;0;2020-07-26;3.014406496829458;22492.0
16643;gen_452_260720;1;La Razón;República, pero sólo de izquierdas;Editorial La Razón;gen;0;2020-07-26;2.9972032665846293;22480.0
16646;gen_455_260720;1;La Razón;Entre lo responsable y lo irresponsable;Marina Castaño;gen;0;2020-07-26;3.0082406728001354;22294.0
16647;gen_456_260720;1;La Razón;Resistiré;José Marco;gen;0;2020-07-26;2.9905576538546987;22481.0
16648;gen_457_260720;1;La Razón;Sánchez, el futuro y el «efecto Olsen»;Jesús Rivasés;gen;0;2020-07-26;2.9899124265602484;22596.0
16657;gen_466_260720;1;La Razón;La capacidad de fuego del chavismo es suficiente para convertir Venezuela en un Vietnam latinoameric;Victor Amaya;gen;0;2020-07-26;2.99888876541838;22470.0
16661;gen_470_260720;1;La Razón;Reino Unido impone de nuevo una cuarentena de dos semanas a los viajeros procedentes de España;La Razón;gen;0;2020-07-25;3.010183299389002;22655.0
16662;gen_471_260720;1;La Razón;Turismo sin turistas;José Vera;gen;0;2020-07-26;3.0071634828964906;22523.0
16663;gen_472_260720;1;La Razón;¡Hola! Somos Viviendea;La Razón;gen;0;2020-07-26;2.9853127933300203;22536.0
16668;gen_477_260720;1;La Razón;Mentiras de la historia de España: La leyenda negra de la Inquisición;Alfredo Alvar;gen;0;2020-07-26;2.9991668980838657;22512.0
16671;gen_480_260720;1;La Razón;Muere Peter Green, cofundador de la mítica banda Fleetwood Mac;La Razón;gen;0;2020-07-25;2.9779192030990593;22598.0
16674;gen_483_260720;1;La Razón;Innovación verde en la ciudad de Madrid;Ángel Niño/ concejal delegado de Emprendimiento, Empleo e Innovación del Ayuntamiento de Madrid;gen;0;2020-07-26;3.0088965980304385;22415.0
16675;gen_484_260720;1;La Razón;Madrid estudia el aumento de rastreadores;Jaime Vicente Echagüe;gen;0;2020-07-25;3.0057755775577557;22644.0
16676;gen_485_260720;1;La Razón;La Comunidad de Madrid reconoce “un ligero cambio de tendencia” desde principios de semana   ;Europa Press;gen;0;2020-07-25;3.018402179351754;22520.0
16678;gen_487_260720;1;La Razón;Iceta (PSC): “Si no ganamos nosotros habrá cuatro años más de retroceso”;La Razón;gen;0;2020-07-25;3.002777623465363;22446.0
16679;gen_488_260720;1;La Razón;Los abuelos deben seguir disfrutando  de sus nietos,  pero con cautela;Ángela Lara;gen;0;2020-07-25;2.998457215273569;22560.0
16680;gen_489_260720;1;La Razón;Puigdemont impulsa su nuevo partido con ataques a España y al Rey;Javier Gallego;gen;0;2020-07-25;2.998508863975258;22580.0
16681;gen_490_260720;1;La Razón;Torra y JxCat se saltan las medidas contra el coronavirus al concentrarse más de 10 personas ;La Razón;gen;0;2020-07-25;3.0161585873729804;22458.0
16682;gen_491_260720;1;La Razón;La industria turística valenciana ve un mazazo la cuarentena del Reino Unido;La Razón;gen;0;2020-07-26;3.0018793875407663;22536.0
16683;gen_492_260720;1;La Razón;La terraza de L’Umbracle y Mya cierran tras dar positivo doce trabajadores;La Razón;gen;0;2020-07-26;3.016197261493933;22461.0
16685;gen_494_260720;1;La Razón;Localizado un octogenario que llevaba un día desaparecido en Xaló ;La Razón;gen;0;2020-07-25;2.9896918582217076;22620.0
16686;gen_495_260720;1;La Razón;Rescatada una mujer que cayó por un acantilado en Alfaz del Pi;La Razón;gen;0;2020-07-25;2.9841925934200972;22473.0
16687;gen_496_260720;1;La Razón;Domingo Fernández: «El miedo al Covid-19 siempre está ahí, pero hay que insistir en la responsabilid;Juan Márquez;gen;0;2020-07-26;3.0146969445825738;22579.0
16688;gen_497_260720;1;La Razón;La Audiencia de Sevilla abre la puerta a cerrar piezas de los ERE como estén ;Noelia Acedo;gen;0;2020-07-26;3.019670505261998;22588.0
16689;gen_498_260720;1;La Razón;Bendodo denuncia que Sánchez quiere «confiscar los ahorros de los pueblos»;La Razón;gen;0;2020-07-25;3.0223938223938225;22620.0
16690;gen_499_260720;1;La Razón;Dos brotes más elevan a 34 los focos de coronavirus en Andalucía;La Razón;gen;0;2020-07-25;3.0101843139425473;22558.0
16691;gen_500_260720;1;La Razón;El Ejército se traslada a Lepe para prevenir contagios en los asentamientos de temporeros;La Razón;gen;0;2020-07-25;3.0028855224460353;22466.0
16692;gen_501_260720;1;La Razón;Fallece un hombre en la colisión de dos coches en Villadiego;La Razón;gen;0;2020-07-26;2.994;22538.0
16693;gen_502_260720;1;La Razón;La OSCyL concluye su gira “La Sinfónica inspira” con un concierto en Medina de Rioseco;Leyre Magdaleno;gen;0;2020-07-26;2.9838293093767545;22405.0
16695;gen_504_260720;1;La Razón;La trashumancia, actividad generadora de empleo rural;La Razón;gen;0;2020-07-25;3.0152561247216036;22410.0
16696;gen_505_260720;1;La Razón;Un incendio destruye una fábrica de pintura en San Pedro (Ávila) ;La Razón;gen;0;2020-07-25;2.9936963070400537;22406.0
16697;gen_506_260720;1;La Razón;Rescatan a tres personas al caer su coche en un montacargas de vehículos en Abarán;La Razón;gen;0;2020-07-26;2.995317203701639;22466.0
16698;gen_507_260720;1;La Razón;Ocho infectados en una familia de Osuna que estuvieron de vacaciones en Murcia;La Razón;gen;0;2020-07-25;3.007725226476963;22492.0
16699;gen_508_260720;1;La Razón;FREMM logra legalizar al 33 por ciento de las empresas que consultan cómo salir de la economía sumer;La Razón;gen;0;2020-07-25;2.9988382385483514;22676.0
16700;gen_509_260720;1;La Razón;Siete de los 83 inmigrantes llegados ayer en patera a la costa murciana dan positivo;La Razón;gen;0;2020-07-25;3.0019538882375927;22375.0
16701;gen_510_260720;1;La Razón;El PP denuncia la escalada anti-trasvase del Gobierno de Sánchez;La Razón;gen;0;2020-07-25;2.996846473029046;22621.0
16747;gen_556_260720;1;La Razón;Insisten en el interés del Cádiz por Jesé;La Otra Liga;gen;0;2020-07-25;3.008686880008967;22471.0
16748;gen_557_260720;1;La Razón;El Niza tiene un acuerdo con Rony Lopes;La Otra Liga;gen;0;2020-07-25;3.00968334353609;22414.0
